authors,confidence,decision,evidence,exclusion_reason,file_name,reasoning,title
Richa Mehra; Andy Pulman; Huseyin Dogan; Jane Murphy; Fiona Bitters,High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""This study involved unsupervised usability testing of a prototype app by members of the commissioning client using their smartphones... participants downloaded a trial app... They were then asked to complete a web-based questionnaire after 10 days of testing. Demographic details, information about use of the app, likes and dislikes, and feedback about specific features were collected... A subsample of participants (9/48, 19%) who provided consent to a follow-up telephone interview ... were interviewed\"" - Methods: Procedures and Measures / Study Design"", ""A2 Iteration: \""The process of developing the app to this point was highly iterative and agile.\"" and \""These were shown to the client for feedback before high-fidelity designs were created. These were then shown to interviewees... On the basis of their feedback, the second set of design prototypes was created.\"" and \""Some usability and design issues and suggestions for improvements were also addressed and implemented—including shift management and catch-up cards—during this cycle of development.\"" - Methods: Testing Version / Secondary Design Cycle; Abstract"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Web-based surveys were used to gather feedback and information from the user base. Survey data were gathered from 213 participants of the UK commissioning force\"" (Understanding users) - Preliminary Design Cycle; \""Paper designs were sketched leading to the creation of low-fidelity wireframes\"" (Ideation) - Secondary Design Cycle; \""Further development using the revised high-fidelity designs as an initial foundation was undertaken with an external developer to produce a prototype for pilot testing... Coding was conducted between October 2021 and April 2022\"" (Prototyping) - Testing Version; \""unsupervised usability testing of a prototype app... participants completed a web-based questionnaire after 10 days of testing... System Usability Scale... a subsample... were interviewed\"" (Evaluation) - Methods: Procedures and Measures / Results""], ""TASKS_elements"": [""\""This sample size was considered to be adequate because of restrictions in accessing participants—for downloading and testing the app, completing the survey, and possibly participating in an interview—owing to logistical and operational pressures.\"" - Sample Size - [Shows a resource/participant access limitation that constrained recruitment and testing opportunities for the designers/research team]"", ""\""Although the authors believe that the results from this study can be generalized to other police forces across the country, we acknowledge that there is a limitation of only accessing data from a subsection of 1 regional UK police force, which might have inherent organizational biases toward health and well-being.\"" - Limitations - [Indicates restricted access to participant populations that limited designers' ability to collect diverse data and potentially affected design generalizability]""]}",,Mehra et al. - 2023 - A Tailored mHealth App for Improving Health and Well Being Behavioral Transformation in UK Police Wo.txt,"Condition A: satisfied - Clear evidence of user involvement (surveys, interviews, usability testing), explicit iterative development (iterative/agile cycles, implemented changes), and a complete lifecycle (user understanding, ideation/wireframing, prototyping, and evaluation via SUS and interviews).; Condition B: satisfied - The team reported logistical and operational restrictions limiting access to participants and a constrained sample drawn from a single regional force, which impacted recruitment/testing and data diversity (designer-facing constraints).; Final rationale: The paper documents a full human-centered design cycle with active user participation and iterative refinement, and it explicitly reports designer-facing constraints (participant access and sample limitations). Therefore it meets both Condition A and Condition B and is included.",A Tailored mHealth App for Improving Health and Well-Being Behavioral Transformation in UK Police Workers: Usability Testing via a Mixed Methods Study
"Mevludin Memedi, Gaki Tshering, Martin Fogelberg, Ilir Jusufi, Ella Kolkowska, Gunnar Klein",High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""The demonstrator was developed by an iterative design and evaluation process based on interviews and observations with 11 (6 males and 5 females) PD patients.\"" - Methods (2, Materials and Methods, opening paragraph)"", ""A2 Iteration: \""In total, four evaluations were conducted using the development process. Feedback from these evaluations lead to re-design and improvement of the demonstrator, as shown in Table 1.\"" - Methods (2.2.3 Evaluation of the Mock-Up Demonstrator)"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""In the first part of the workshop, the patients were divided into groups of two and were interviewed ... The session was audio recorded, transcribed and analyzed to identify common themes. ... This resulted into 19 user stories, which were then transformed into 8 requirements for the patient interface.\"" (under 2.2.1 Requirement Elicitation); \""After defining the main requirements of the interface with the users, a mock-up demonstrator was developed ... The demonstrator was developed using Adobe Experience Design CC ... for an Android tablet\"" (2.2.2 Development of Mock-Up Demonstrator); \""The improved demonstrator was then evaluated during a second two-hour workshop ... [and] a third workshop ... In addition ... an evaluation of the demonstrator was performed with 3 experts ... followed by task-based evaluation and a semi-structured interview.\"" (2.2.3 Evaluation of the Mock-Up Demonstrator)""], ""TASKS_elements"": [""\""One major problem detected with the demonstrator was due to an implementation error where smaller bounding boxes for tapping were defined for the interactive screen elements although the elements were larger. This problem led to unresponsive tapping on buttons that created insecurity among the patients testing the demonstrator. The demonstrator has been improved regarding this aspect after the second workshop (UE1) and the patients did not experience this problem during the third workshop (UE2).\"" - Results (3.3.2 Evaluation with Patients) - [This is a process/technical issue experienced during evaluation that forced redesign and affected interaction testing]"", ""\""Another problem was the tremor of the patients when touching the screen making the navigation difficult. This means that the sensitivity of the screen needs to be adjusted to the individual patients’ needs, as suggested by Nunes et al. [20]. This will be improved in the next version of the working prototype.\"" - Results (3.3.2 Evaluation with Patients) - [Participant motor symptoms constrained interaction and required designers to adapt input sensitivity and UI elements]"", ""\""One of the patients had red-green color blindness and therefore faced difficulties in understanding the visualizations and carrying out most of the tasks outlined in visualizations. ... The color palette will also be changed to adjust the interface for color-blinded users.\"" - Results (3.3.2 Evaluation with Patients) - [Accessibility issue observed during evaluation required designers to modify color choices and visualization design]""]}",,Memedi M. et al. - 2018 - An interface for IoT Feeding back health related data to Parkinson s disease patients.txt,"Condition A: satisfied - The paper documents active user involvement (workshops, interviews), explicit iterative refinement across four evaluation stages, and full lifecycle activities (user understanding via interviews, ideation/user stories and requirements, a developed mock-up prototype, and multiple evaluations with patients and experts).; Condition B: satisfied - The paper reports concrete designer-facing constraints and barriers encountered during design and evaluation (implementation/touch-target error requiring redesign, patient tremor affecting interaction requiring input adjustments, and a color-blindness accessibility issue necessitating palette changes), which impacted the design process.; Final rationale: Both Condition A (full HCD cycle) and Condition B (designer-experienced task/constraint evidence) are met based on explicit descriptions in Methods and Results; therefore the study should be included.",An Interface for IoT: Feeding Back Health-Related Data to Parkinson’s Disease Patients
"Erin E Michalak, Emma Morton, Steven J Barnes, Rachelle Hole, Greg Murray, CREST.BD, Michael Berk",Medium,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""we fused the expertise of academic researchers, people with BD, and health care providers to cocreate the content in the Bipolar Wellness Centre.\"" - Methods: Development of the Bipolar Wellness Centre"", ""A2 Iteration: \""we conducted 3 consultation events... Draft section content was created, revised by a plain language writer, and then reviewed by the CREST.BD Community Advisory Group.\"" - Methods: Development of the Bipolar Wellness Centre"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Understanding users: we conducted 3 consultation events... (resulting in selection of an overarching nautical metaphor)\""; \""Prototyping: The official launch of the Bipolar Wellness Centre (March 30, 2015).\""; \""Evaluation: ...we conducted a mixed-methods (quantitative and qualitative) evaluation of the impact of 4 bespoke (Web-based or in-person) KT strategies\"" - Methods: Development of the Bipolar Wellness Centre / Overview / Development of and Evaluation Methods""], ""TASKS_elements"": [""\""After the evaluation of the KT strategies was complete, the webinars and the videos (but not the Living Library nor workshop strategies) were made publicly available through the website (funding parameters did not permit implementation or longer-term sustainability of the Living Library or workshop strategies).\"" - Methods: Development of the Bipolar Wellness Centre - Why it shows a designer barrier: Explicit resource/funding limit that prevented implementation and longer-term sustainability of two KT strategies, constraining designers' ability to deploy and sustain design outcomes."", ""\""Participants were volunteers who were paid a modest honorarium for their participation and were free to self-select which KT modality they wanted to engage with, likely biasing toward an engagement method they were intrinsically attracted to, which in turn may have impacted the range of positive and negative experiences reported, limiting the generalizability of the results to routine health service delivery settings.\"" - Limitations - Why it shows a designer barrier: Participant self-selection and sampling approach limited the diversity and representativeness of feedback available to designers, constraining the evaluation data that informed iterative design decisions.""]}",,Michalak et al. - 2019 - Supporting Self Management in Bipolar Disorder Mixed Methods Knowledge Translation Study.txt,"Condition A: satisfied - The Methods report active user involvement via CBPR and consultation events (A1), explicit redesign steps (drafting, plain-language revision, community advisory review) and multiple consultation events indicating iterative feedback-redesign loops (A2), and documentation of all four lifecycle phases: understanding users (consultations), ideation (content and metaphor selection), prototyping (website, webinars, videos, Living Library, workshops), and evaluation (mixed-methods assessment) (A3).; Condition B: satisfied - The team reported concrete resource/funding constraints that prevented implementation/sustainability of some KT strategies and noted participant self-selection bias limiting the range of evaluative feedback; both are designer-facing barriers that limited implementation and the data available to the designers.; Final rationale: The paper documents a full HCD-like cycle with active user involvement, iterative development steps, prototyping and evaluation (Condition A satisfied) and also reports designer-facing constraints (funding and participant-selection limitations) that affected implementation and evaluation (Condition B satisfied). Therefore it meets inclusion criteria.",Supporting Self-Management in Bipolar Disorder: Mixed-Methods Knowledge Translation Study
Steven D. Miller; Zachary Murphy; Joshua H. Gray; Jill Marsteller; Maria Oliva-Hemker; Andrew Maslen; Harold P. Lehmann; Paul Nagy; Susan Hutfless; Ayse P. Gurses,High,Include,"""HCD_fullcycle"": [""A1 User Involvement: [\""semi-structured interviews were performed with a junior and senior IBD clinician (S.D.M. and M.O.-H.) in the Pediatric Gastroenterology Division using an interview guide ... The interviewer used responses to draft a process map using draw.io, which was validated in a follow-up interview.\"" - Methods]"", ""A2 Iteration: [\""Coded provider feedback was incorporated into tool redesign. Across each of the two rounds of IADx redesign, participants were recruited until all categories of 'Think Aloud' feedback achieved theoretical saturation.\"" - Methods/Results]"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): [\""Understanding: semi-structured interviews ... used to draft a process map\""; \""Ideation: A 1-hour virtual design meeting ... the process map was used to identify tasks that could be supported by CDSS. The group selected an intervention ... A prototype was designed on paper\""; \""Prototyping: Over a series of eight additional 30-minute design sessions, S.D.M. and A.M. built a functioning EHR-based CDSS prototype in the EpicCare Ambulatory EHR.\""; \""Evaluation: Simulation-based evaluation was performed to iteratively refine the IADx prototype with clinician end-users using a 'Think Aloud' technique ... postexperimental short survey and a semi-structured interview ... Feedback was recorded, transcribed, and analyzed for common themes, which were incorporated into the redesign.\"" - Methods/Results]""], ""TASKS_elements"": [""\""Due to time and funding constraints, the baseline workflow evaluation only incorporated interviews with two physician practitioners rather than more in-depth methodology, potentially missing opportunity for interventions besides an interruptive alert.\"" - Limitations - [Shows resource limits that constrained the designers' ability to perform a more thorough baseline workflow evaluation]"", ""\""We would have liked to format the laboratory trends and normal ranges in a more visually elegant tabular display, but limitations of the EHR environment precluded this.\"" - Discussion - [Shows a technical/EHR environment constraint that prevented designers from implementing desired prototype features]"", ""\""The small number of volunteer participants may introduce self-selection bias for end-users interested in technology. The study focused on feedback from provider end-users, missing input from other members of the care team.\"" - Limitations - [Shows participant access/representation limitations that constrained the designers' ability to gather broader user input]""]}",,Miller et al. - 2023 - Human Centered Design of a Clinical Decision Support for Anemia Screening in Children with Inflammat.txt,"Condition A: satisfied - The study documents active user involvement (interviews, think-aloud sessions), explicit iterative redesign across two rounds with incorporation of coded feedback, and records activities covering understanding, ideation, prototyping, and evaluation phases.; Condition B: satisfied - Designers reported concrete constraints affecting design activities, including time and funding limits that reduced baseline evaluation, EHR technical limitations that prevented desired UI implementations, and limited participant representation that constrained feedback.; Final rationale: The paper reports a full HCD cycle with iterative user-informed prototyping and evaluation and documents designer-facing constraints that impacted the design process; therefore it meets both Condition A and Condition B and should be included.",Human-Centered Design of a Clinical Decision Support for Anemia Screening in Children with Inflammatory Bowel Disease
Fanny Monnet; Charlèss Dupont; Tinne Smets; Aline De Vleminck; Chantal Van Audenhove; Lieve Van den Block; Lara Pivodic,Medium,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""In all phases of the development process, we incorporate user views as recommended in recent literature reviews on the development of technological interventions... We adopt a user-centered approach throughout the development of the ACP website. ... PPI sessions are conducted with an advisory group composed of people with dementia, family caregivers, representatives from local dementia associations, and palliative care experts\"" - Methods: User-Centered Design and Patient and Public Involvement"", ""A2 Iteration: \""We adopt an agile development approach to build the ACP website. This approach is characterized by an iterative and dynamic development process while collaborating with several groups of stakeholders... we estimate that the development of the ACP website will be conducted in 5 successive stages, including 4 sprints\"" - Methods: Creative Design Phase / Table 1"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""In the first content specification phase, we specify the information that should be included in the ACP website by identifying relevant existing evidence and conducting an assessment of needs among people with dementia, family caregivers, and dementia experts\"" (Understanding); \""The findings from the evidence base and the user needs assessment are used to build the first concept of the website\"" (Ideation); \""Based on this specification document, the technical production group develops the first prototype of the ACP website\"" (Prototyping); \""People with dementia, family caregivers, and dyads evaluate several versions of the prototype... usability testing includes (1) a think-aloud exercise, (2) researcher observations, and (3) the System Usability Scale questionnaire... sprint 4: semistructured interviews assessing the layout, content, face validity, and readability\"" (Evaluation) - Methods: Content Specification / Creative Design / Usability Testing""], ""TASKS_elements"": [""\""We ask participants to use a computer and the internet, which can be challenging, as one needs to have a certain level of computer literacy.\"" - Recruitment section - Why it shows a designer barrier: indicates participant access and computer-literacy requirements that constrain recruitment and the pool of users providing feedback, limiting designers' ability to obtain representative input."", ""\""One of the challenges anticipated in the study described in this protocol is that our sample may not be very heterogeneous... our sample may be composed of people with generally higher computer skills and who are already familiar with the topic of ACP. Therefore, we may lack different types of perspectives, which could influence the content and design of the ACP website.\"" - Discussion: Principal Findings - Why it shows a designer barrier: explicitly states a limitation that will affect designers' ability to gather diverse perspectives and thereby constrain design decisions and content refinement.""]}",,Monnet et al. - 2023 - Advance Care Planning Website for People With Dementia and Their Family Caregivers Protocol for a De.txt,"Condition A: satisfied - The protocol documents active user and PPI involvement (A1), explicit iterative development with multiple sprints/prototypes (A2), and a full lifecycle including needs assessment, ideation/specification, prototyping, and multiple forms of user evaluation (A3).; Condition B: satisfied - The paper reports participant-access and recruitment constraints (need for computer literacy, self-selection) and anticipates lack of sample heterogeneity that would limit the designers' ability to collect diverse feedback and shape the design.; Final rationale: The study describes a complete, iterative, user-centered HCD process with explicit user involvement across development and evaluation phases, and it documents recruitment/participant-access limitations that constitute designer-facing constraints; therefore it meets both Condition A and Condition B and is included.",Advance Care Planning Website for People With Dementia and Their Family Caregivers: Protocol for a Development and Usability Study
"Mafalda Monteiro, Marina Moreira, Telma Arzileiro, and Pedro Amado",High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""Interviews with Shleep users were made to understand what strengths and elements could be improved in a future app. This also allowed for the development of the personas, scenarios and the development of original features in a User-Centered Design approach.\"" - Section 5 (Moon: A Concept Application)"", ""A2 Iteration: \""The first batch of usability tests provided a significant upgrade to the prototype. While allowing the developers to compare one session to another, it became clear that not only were the improvements necessary, but they also allowed verifying that the concerns related to the first session were suppressed.\"" - Section 10 (Results and Discussion)"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""We have selected and conducted 13 interviews with users of this app... The information collected until this point was used to plan how Moon could answer the real user’s needs... The app’s system architecture and visual design were developed... Moon is a high-fidelity visual prototype designed and implemented in Invision Studio... The usability tests of the prototype Moon were conducted in two sessions, each with five participants... sessions lasted, approximately, fifteen minutes each, followed by a debriefing session interview and SUS Questionnaire (Brooke 1996).\"" - Sections 6, 7, and 9 (State of the Art / Development and Evaluation / Usability Evaluation)""], ""TASKS_elements"": [""\""Here, the developer team, being only specialized in Design, haven’t searched for a scientific approach, but have given priority to designing the user experience in the development of a self-analysis tool for the users’ sleeping health.\"" - Section 5 (Moon: A Concept Application) - This indicates a designer skill/knowledge gap (lack of scientific expertise) that influenced how the team conducted the design and evaluation activities."", ""\""Further usability tests will also be necessary since the short time provided wasn't enough to shape a strong view of the features mentioned above.\"" - Section 11 (Conclusion) - This explicitly reports a time/resource limitation that affected the designers' ability to comprehensively evaluate and refine the features (short testing time limited design evaluation).""]}",,Monteiro et al. - 2021 - Improving Sleep Awareness Design and Development of an M Health App.txt,"Condition A: satisfied - The study shows active user involvement (interviews informing personas and features), explicit iteration (two usability test sessions with changes tested), and evidence of all four lifecycle phases (user understanding via interviews, ideation via feature/persona development, high-fidelity prototyping, and usability evaluation).; Condition B: satisfied - The paper reports designer-facing constraints: a declared lack of scientific expertise in the developer team (skill/knowledge gap) and an explicit short testing time that limited their ability to form strong conclusions (resource/time constraint affecting evaluation/iteration).; Final rationale: Both the full HCD cycle (A1+A2+A3) and at least one valid designer-facing TASKS element are documented in the Methods/Results/Conclusion, meeting inclusion criteria.",Improving Sleep Awareness: Design and Development of an M-Health App
Francisco Monteiro-Guerra; Gabriel Ruiz Signorelli; Shreya Tadas; Enrique Dorronzoro Zubiete; Octavio Rivera Romero; Luis Fernandez-Luque; Brian Caulfield,High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""The design process was led by a multidisciplinary team, including technical and health professionals, and involved input from a total of 22 survivors.\"" - Methods (User-Centered Design Process / Participant Recruitment for User Studies)"", ""A1 User Involvement: \""Semistructured interviews were conducted with 14 breast cancer survivors... the interviews involved a combination of open-ended questions ... to obtain participants’ thoughts and opinions on the featured content.\"" - Methods, Stage 1: User and Context Research"", ""A2 Iteration: \""These ideated features went through a refinement phase, which involved an iterative process of analyzing design considerations from stage 1, to further specify the app functionalities.\"" - Methods, Stage 2: Conceptualization and Early Prototyping"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""The process comprised 3 stages. In stage 1, the literature was reviewed and 14 patients were interviewed to understand the needs... In stage 2, the global use case for the tool was defined, the features were ideated and refined... and a digital interactive prototype was created. In stage 3, the prototype went through usability testing with 8 patients and was subjected to quality and behavior change potential evaluations by 2 human-computer interaction experts.\"" - Abstract & Methods (Stages 1-3)""], ""TASKS_elements"": [""\""The system evaluation was performed with a low-fidelity prototype, which might have limited the outcomes from the testing stage in some way. For example, interaction of the user with the prototype was limited to the main screen interactions, which did not allow a real simulation of the functionalities provided by the app. In addition, the analysis of some of the testing scales was restricted to the current stage of the prototype.\"" - Limitations - Why: This explicitly describes a constraint experienced by the design team that limited their ability to perform realistic evaluation and full analysis of features, affecting design activities."", ""\""Some of the aspects covered by the MARS could be addressed, because of the low-fidelity design of the prototype...\"" / \""Some of the aspects covered by the scale, including the section of design aesthetics, were not considered due to the use of a low-fidelity prototype.\"" - Methods (Expert Evaluation / Analysis) & Results - Why: Shows designers were constrained by prototype fidelity preventing full expert assessment and thus limiting design evaluation."", ""\""The results of the studies with the end users should be considered with caution because of the small sample size.\"" - Limitations - Why: Indicates a participant/sample limitation that reduced data breadth and may have constrained the designers' evidence base for iterative refinements.""]}",,Monteiro-Guerra et al. - 2020 - A Personalized Physical Activity Coaching App for Breast Cancer Survivors Design Process and Early P.txt,"Condition A: satisfied - Paper documents active user involvement (interviews and usability testing), explicit iterative refinement phases, and all four lifecycle activities (understanding users, ideation, prototyping, evaluation).; Condition B: satisfied - Authors report concrete constraints experienced by the design team (low-fidelity prototype limiting realistic interaction and restricting expert evaluation; small sample size limiting data), which impeded evaluation and analysis activities.; Final rationale: The study is included because it reports a full HCD cycle with clear user involvement and iterative refinement, and it describes designer-facing constraints that affected the design/evaluation process.",A Personalized Physical Activity Coaching App for Breast Cancer Survivors: Design Process and Early Prototype Testing
"Sara Moukarzel, Zvinka Z. Zlatar, Sheri J. Hartman, Derek Lomas, Howard H. Feldman, Sarah J. Banks, HALT-AD Study Group",High,Include,"""HCD_fullcycle"": [""A1 User Involvement: Community members, serving as volunteer advisors or study participants, provided input to help develop the educational content and platform features of HALT-AD, to identify effective approaches for participant recruitment and efficient data collection, and finally to refine our research questions based on community feedback. [Methods - 2.2.2 (2) Community-based participatory design]"", ""A2 Iteration: Instead, the HALT-AD program components underwent several cycles of rapid development, user-centered evaluation, and refining by the same operational team. Iterations were informed by data generated relatively quickly from two small studies and a survey of study participants. [Methods - 2.2.2 (1) Iterative user-centered design combined with agile software development]"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): We followed a framework of information gathering (e.g., interests and needs from CAB via surveys and Latino/a staff via meetings), preliminary adaptation (e.g., developing parts of HALT-AD based on gathered information), adaptation tests (e.g., pilot testing usability with study participants), and, finally, adaptation refinement (e.g., modifying HALT-AD based on pilot results). [Methods - 2.2.2 (3) Culturally adapted program]""], ""TASKS_elements"": [""Only 10 participants (53%) completed all their modules. Focus group data revealed three barriers: (1) forgetting; (2) feeling program did not help identify how to improve lifestyle given own circumstances; (3) feeling program lacked provision of feedback, especially when progress was being made. [Results - Table 1] - This participant engagement and retention issue limited designers' ability to obtain complete usage data and feedback, forcing design adaptations (reminders, personalization, feedback features)."", ""A higher % Latino/a compared to non-Latino/a (16.1% vs 4.70%) reported access to a smart phone or computer as a barrier to participation. [Results - Table 1 / Study 3] - This resource/participant access limitation constrained designers' ability to reach and include target users, prompting actions to provide tutorials and seek funding for devices, showing a designer-facing resource/access constraint."", ""Applying this iterative method requires consistent communication and decision-making within and across operational teams with widely different areas of expertise (e.g., between a neurologist and IT programmer around a feasible algorithm that qualitatively determines risk for dementia due to sleep apnea). Navigating communication and decision-making efficiently and effectively is accomplished by having flexible workflows... [Discussion] - This describes process and coordination difficulties experienced by the design team, a designer-facing barrier that affected how design activities were managed and required changes in workflows and roles.""]}",,Moukarzel S. et al. - 2024 - Developing the Healthy Actions and Lifestyles to Avoid Dementia or Hispanos y el ALTo a la Demencia.txt,"Condition A: satisfied - The paper documents active user involvement via a community advisory board and participant feedback shaping content (A1), explicit multiple rapid prototype-development and feedback cycles (A2), and evidence of the full design lifecycle including information gathering, ideation/adaptation, prototyping, and evaluation via pilot tests and surveys (A3).; Condition B: satisfied - Multiple reported designer-facing issues are present: participant access and low completion rates that limited data/engagement (resource/participant access issues) and team coordination/decision-making challenges across interdisciplinary roles (process/technical and coordination constraints).; Final rationale: The manuscript describes an iterative, user-involved development process covering all HCD lifecycle phases and reports concrete constraints experienced by the design team that affected design activities and required adaptations; therefore it meets both Condition A and Condition B for inclusion.",Developing the Healthy Actions and Lifestyles to Avoid Dementia or Hispanos y el ALTo a la Demencia program
"Naomi Muinga, Chris Paton, Edith Gicheha, Sylvia Omoke, Ibukun-Oluwa Omolade Abejirinde, Lenka Benova, Mike English, Marjolein Zweekhorst",High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""We conducted three workshops with 16–21 participants each between March and May 2019 in phase one (Table 1). The participants, senior nurses and paediatricians drawn from 14 CIN-N hospitals, were purposely selected as managers of neonatal wards who could decide what chart designs would suit their context.\"" - Methods (Setting / Phase one)"", ""A2 Iteration: \""Using the version 1 chart as a starting point, we adapted the charts to the contextual realities of the pilot sites ... The proposed changes were discussed within the study team and implemented in the next version of the charts (step 6), repeating in a cyclical manner which resulted in one comprehensive chart- version 2 (Fig. 1).\"" - Methods (Phase two - piloting and changing)"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Before the workshops, the study team obtained uncompleted and completed de-identified monitoring charts ... to identify existing charts used for monitoring, to understand how they were filled, and the challenges encountered in using them.\"" (Understanding) - Methods (Phase one); \""We explored design ideas in all workshops by asking participants to visualize an ideal chart (steps 2–3).\"" (Ideation) - Methods (Designing together); \""The study team designed two charts to cater to the needs of babies requiring varying monitoring frequency. The standard monitoring chart could be used over 4 days while the intensive monitoring chart covered 2 days with hourly slots.\"" (Prototyping) - Results (Monitoring charts version 1); \""The two newly developed charts ... were piloted in four CIN-N hospitals ... between June 2019 and February 2020\"" (Evaluation) - Methods (Phase two)""], ""TASKS_elements"": [""\""Nurses were only available together at one place for limited periods; given their already high workloads, it was impossible to hold longer workshops for extensive exploration and development of chart design. The limited time ensured a strong focus on obtaining a prototype that could quickly be tested in hospitals.\"" - Limitations - This shows a designer barrier: participant availability and high workloads constrained the designers' ability to conduct longer, more extensive co-design workshops and forced abbreviated design cycles."", ""\""We did not develop the blue-sky concepts in Bowen’s process as our time with participants was limited; it was not a problem because the aim was to develop a product that improves on existing charts.\"" - The adapted human-Centred design / Methods - This indicates a time/resource constraint experienced by the design team that limited the scope of ideation and exploration."", ""\""printing two charts and ensuring that each baby has the correct chart would be a logistical challenge. The standard monitoring chart did not offer flexibility ... Therefore, we merged the two charts to develop a Comprehensive Newborn Monitoring Chart...\"" - Results (Phase two - piloting and changing / Monitoring chart version 2) - This shows a process/logistical constraint encountered during piloting that forced a design decision (merging charts) to address printing and implementation challenges."", ""\""During the piloting period, they had nursing students but explained that otherwise, they could not have achieved the same level of documentation (during that site visit, 40 babies were admitted, and three qualified nurses were on duty for 24 h).\"" - Results (Feedback on version 1 charts) - This indicates staffing shortages at pilot sites affected documentation practices and thus the context and fidelity of piloting, constraining designers' evaluation of the chart in typical staffing conditions.""]}",,Muinga et al. - 2021 - Using a human centred design approach to develop a comprehensive newborn monitoring chart for inpati.txt,"Condition A: satisfied - The paper documents active user involvement via three co-design workshops with nurses and paediatricians, iterative refinement from version 1 to version 2, and evidence of all four lifecycle phases (understanding users via chart review and personas, ideation in workshops, prototyping of two chart versions, and evaluation via piloting in four hospitals).; Condition B: satisfied - The manuscript reports concrete constraints experienced during the design and piloting (limited time with participants limiting workshop length and blue-sky ideation; logistical/printing challenges prompting merging of charts; and staffing shortages affecting piloting), which are designer-facing barriers that influenced design activities and decisions.; Final rationale: Both Condition A (full HCD cycle with active user involvement, explicit iteration, and all lifecycle phases) and Condition B (designer-experienced constraints affecting the project) are met based on the Methods, Results, and Limitations. Therefore the study should be included.",Using a human-centred design approach to develop a comprehensive newborn monitoring chart for inpatient care in Kenya
"Trena I. Mukherjee, Allison Zerbe, Joanna Falcao, Shauna Carey, Alexandra Iaccarino, Brynn Kolada, Bruno Olmedo, Cady Shadwick, Hitesh Singhal, Lauren Weinstein, Mirriah Vitale, Eduarda De Pimentel De Gusmao, Elaine J. Abrams",High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""AYAHIV and caregivers participated in cocreation workshops to further refine concepts and messaging.\"" - [Prototyping / Ideation / Results]"", ""A2 Iteration: \""Prototypes were iterated and improved upon or removed based on key learnings... Prototypes were then iterated and improved upon in the next cycle until an optimal intervention is developed for larger-scale testing.\"" - [Prototyping / Methods/Box 1]"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Design research... Methods included ranking and card sort activities...\"" (Understanding) ; \""Eight 'how might we' statements... inspired idea generation of hundreds of potential solutions.\"" (Ideation) ; \""Low fidelity, rough prototypes were tested with 99 individuals...\"" (Prototyping) ; \""Each component was then piloted at 2 urban health facilities in Nampula, Mozambique, over 12 weeks... direct observations (n=24) and exit interviews (n=74)... semistructured interviews... focus group discussions... and quantitative surveys...\"" (Evaluation) - [Design Research / Ideation / Prototyping / Results]""], ""TASKS_elements"": [""\""In response to the coronavirus disease (COVID-19) pandemic, the Mozambique Ministry of Health recommended spacing HIV consultations 3 months apart, which meant that most AYAHIV included in the pilot only had 1 opportunity to interact with intervention components. This limited the ability to assess mid-term impact in areas where repetition may be especially beneficial for influencing outcomes (e.g., behavior change or literacy). Additionally, the support groups and peer navigation components could not be piloted due to restrictions related to the COVID-19 pandemic.\"" - [Results] - [Shows a participant access / public health restriction that prevented designers from piloting components and limited opportunities for iterative testing and feedback]""]}",,Mukherjee et al. - 2022 - Human Centered Design for Public Health Innovation Codesigning a Multicomponent Intervention to Supp.txt,"Condition A: satisfied - The study documents active user involvement (cocreation workshops, AYAHIV as cocreators), explicit iterative prototyping cycles, and evidence of all four lifecycle phases (design research, ideation, prototyping, and pilot evaluation).; Condition B: satisfied - The COVID-19 pandemic restrictions limited participant interactions and prevented piloting of key components (support groups, peer navigation), constraining designers' ability to iterate and evaluate prototypes.; Final rationale: The paper reports an HCD process led by the authors with active user co-design, documented iterative cycles, and a full design-to-pilot lifecycle; it also reports a concrete designer-facing constraint (COVID-19 limiting piloting and iteration), meeting both Condition A and Condition B, so it should be included.",Human-Centered Design for Public Health Innovation: Codesigning a Multicomponent Intervention to Support Youth Across the HIV Care Continuum in Mozambique
